path,sloc,normalized_sloc,cyclomatic,halstead,maintainability,churn,churn_per_sloc,decayed_churn,decayed_churn_per_sloc,smell_count,smell_severity,smell_burden,smells,similarity_score,similarity_band,match_count,score,norm_normalized_sloc,norm_sloc,norm_cyclomatic,norm_halstead,norm_maintainability,norm_churn,norm_churn_per_sloc,norm_decayed_churn,norm_decayed_churn_per_sloc,norm_smell_count,norm_match_count,norm_similarity_score
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow._run_cross_group_path_queries,155,2.7524,39,675,100,207,1.3355,59.1574,0.3817,4,0.6625,0.4979,"{""switch_statements"": 1, ""long_method"": 1, ""dead_code"": 1, ""speculative_generality"": 1}",50.2200,low,0,14.8848,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9725,0.5667,0.0000,1.0000
BusinessGlossaryKG/graph_build/other_relationships_iteration.py::_extract_chunk_context,34,0.2344,8,52,65,185,5.4412,62.1983,1.8294,0,0.0000,0.0000,{},59.9300,low,0,14.6349,0.5469,1.0000,0.3400,0.1600,0.6000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/lookups.py::create_lookups,27,0.0887,13,45,44,106,3.9259,30.3695,1.1248,0,0.0000,0.0000,{},52.5200,low,0,14.6224,0.5177,1.0000,0.6500,0.1250,0.2640,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/initial_extraction.py::run_initial_extraction._execute,55,0.6714,8,12,23,281,5.1091,93.8962,1.7072,0,0.0000,0.0000,{},65.3200,low,0,13.6576,0.6343,1.0000,0.3400,0.0000,0.0300,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/extract_definitions/definitions.py::run_definitions,134,2.3154,31,488,55,182,1.3582,58.4147,0.4359,3,0.6167,0.4333,"{""long_parameter_list"": 1, ""long_method"": 1, ""unused_parameters"": 1}",64.6500,low,0,13.5139,0.9631,1.0000,1.0000,1.0000,0.4400,1.0000,1.0000,1.0000,1.0000,0.4333,0.0000,1.0000
BusinessGlossaryKG/schema/nodes.py::_load_node_schemas,3,-0.4107,1,0,6,119,39.6667,38.9025,12.9675,0,0.0000,0.0000,{},100.0000,high,2,12.9675,0.4179,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.5000,1.0000
BusinessGlossaryKG/graph_build/taxonomy_iteration.py::run_enhanced_taxonomy_refinement._execute,170,3.0646,11,551,83,591,3.4765,198.6983,1.1688,8,0.6250,0.6458,"{""long_method"": 2, ""dead_code"": 3, ""speculative_generality"": 3}",82.3000,medium,1,12.8569,1.0000,1.0000,0.5500,1.0000,0.9600,1.0000,1.0000,1.0000,1.0000,0.8800,0.3000,1.0000
BusinessGlossaryKG/graph_build/other_relationships_iteration.py::_debug_chunk_context,115,1.9200,30,417,65,144,1.2522,48.4138,0.4210,5,0.6300,0.5233,"{""long_parameter_list"": 1, ""switch_statements"": 1, ""long_method"": 1, ""unused_parameters"": 2}",48.4500,none,0,12.6297,0.8840,1.0000,1.0000,1.0000,0.6000,1.0000,1.0000,1.0000,1.0000,0.7000,0.0000,1.0000
BusinessGlossaryKG/persistence/ingest_adb.py::ingest_to_arango,49,0.5466,10,61,63,179,3.6531,61.8747,1.2627,0,0.0000,0.0000,{},58.4900,low,0,12.6275,0.6093,1.0000,0.5000,0.2050,0.5680,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/graph_improvement/cycle_resolution.py::_find_least_frequent_relationships,15,-0.1610,7,63,73,80,5.3333,26.7320,1.7821,0,0.0000,0.0000,{},59.5700,low,0,12.4749,0.4678,1.0000,0.2600,0.2150,0.7600,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/caching/cached_chat_google_genai.py::CachedChatGoogleGenerativeAI._generate,67,0.9211,23,296,45,185,2.7612,35.7821,0.5341,1,0.4500,0.2667,"{""lazy_class"": 1}",69.6900,low,0,12.2834,0.6842,1.0000,1.0000,0.8440,0.2800,1.0000,1.0000,1.0000,1.0000,0.1500,0.0000,1.0000
BusinessGlossaryKG/graph_build/graph_improvement/cycle_resolution.py::_invoke_llm_for_cycle_resolution,40,0.3593,10,110,73,146,3.6500,48.7859,1.2196,0,0.0000,0.0000,{},51.0100,low,0,12.1965,0.5719,1.0000,0.5000,0.4300,0.7600,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/pipelines/step_pipeline.py::_validate_config,9,-0.2858,3,6,53,104,11.5556,34.7634,3.8626,0,0.0000,0.0000,{},67.6300,low,0,11.5878,0.4428,1.0000,0.0500,0.0000,0.4080,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow.fetch_expanded_ego_step,72,1.0252,26,399,100,112,1.5556,32.0079,0.4446,0,0.0000,0.0000,{},56.2000,low,0,11.5584,0.7050,1.0000,1.0000,0.9985,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
legal_RAG/seed_nodes/get_seed_nodes.py::retrieve_flexible,57,0.7130,22,223,30,119,2.0877,29.8240,0.5232,1,0.6000,0.3417,"{""long_parameter_list"": 1}",51.5400,low,0,11.5110,0.6426,1.0000,1.0000,0.7345,0.1000,1.0000,1.0000,1.0000,1.0000,0.1500,0.0000,1.0000
BusinessGlossaryKG/graph_build/relationships_merge.py::_build_filtered_graph_doc,16,-0.1402,4,0,62,137,8.5625,45.7786,2.8612,0,0.0000,0.0000,{},56.2800,low,0,11.4446,0.4720,1.0000,0.0750,0.0000,0.5520,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
EntityAlignment/type_mapping.py::build_kg_ontology_type_mapping,101,1.6287,23,294,50,143,1.4158,50.0810,0.4959,1,0.7000,0.3917,"{""long_method"": 1}",44.9000,none,0,11.4046,0.8257,1.0000,1.0000,0.8410,0.3600,1.0000,1.0000,1.0000,1.0000,0.1500,0.0000,1.0000
EntityAlignment/graph_merger.py::_execute_graph_merge,78,1.1501,22,115,46,116,1.4872,38.8064,0.4975,2,0.7250,0.4458,"{""switch_statements"": 1, ""long_method"": 1}",53.5100,low,0,10.9454,0.7300,1.0000,1.0000,0.4450,0.2960,1.0000,1.0000,1.0000,1.0000,0.3000,0.0000,1.0000
BusinessGlossaryKG/graph_build/graph_improvement/cycle_resolution.py::extract_cycle_edges,12,-0.2234,2,0,73,196,16.3333,65.4934,5.4578,0,0.0000,0.0000,{},57.4900,low,0,10.9156,0.4553,1.0000,0.0250,0.0000,0.7600,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow.seed_plan_parallel_step,128,2.1906,17,318,100,287,2.2422,82.0202,0.6408,1,0.7000,0.3917,"{""long_method"": 1}",50.2200,low,0,10.8933,0.9381,1.0000,0.8500,0.8770,1.0000,1.0000,1.0000,1.0000,1.0000,0.1500,0.0000,1.0000
BusinessGlossaryKG/graph_build/graph_improvement/cycle_resolution.py::_prepare_cycle_data_for_llm,8,-0.3066,4,5,73,65,8.1250,21.7198,2.7150,0,0.0000,0.0000,{},62.7800,low,0,10.8599,0.4387,1.0000,0.0750,0.0000,0.7600,1.0000,1.0000,0.9344,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/reasoning/owl_reasoner.py::reason_over_graph_document,117,1.9616,28,238,62,136,1.1624,44.5024,0.3804,4,0.6875,0.5104,"{""switch_statements"": 1, ""long_method"": 1, ""dead_code"": 2}",47.4600,none,0,10.6501,0.8923,1.0000,1.0000,0.7570,0.5520,1.0000,1.0000,1.0000,0.9705,0.5667,0.0000,1.0000
legal_RAG/rag_engines/aql_engine.py::ArangoGraphEngine.get_node_definition,15,-0.1610,9,92,58,51,3.4000,17.6539,1.1769,0,0.0000,0.0000,{},64.7900,low,0,10.5924,0.4678,1.0000,0.4200,0.3600,0.4880,1.0000,1.0000,0.8531,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/ontology/resolver.py::_load_schema_from_json,60,0.7755,26,218,58,68,1.1333,24.0735,0.4012,0,0.0000,0.0000,{},48.5400,none,0,10.4318,0.6551,1.0000,1.0000,0.7270,0.4880,1.0000,1.0000,0.9815,1.0000,0.0000,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow.rephrase_step,70,0.9836,28,444,100,90,1.2857,25.7206,0.3674,0,0.0000,0.0000,{},70.2800,medium,0,10.2882,0.6967,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9512,0.0000,0.0000,1.0000
EntityAlignment/deduplication.py::get_hybrid_duplicates_df,73,1.0460,14,197,42,160,2.1918,53.5261,0.7332,0,0.0000,0.0000,{},51.4000,low,0,10.2653,0.7092,1.0000,0.7000,0.6910,0.2320,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/relationships_merge.py::_process_new_relationship,26,0.0679,6,80,62,133,5.1154,44.4420,1.7093,0,0.0000,0.0000,{},53.3800,low,0,10.2558,0.5136,1.0000,0.1800,0.3000,0.5520,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/lookups.py::meta_and_chunk,18,-0.0985,10,84,44,63,3.5000,18.0498,1.0028,0,0.0000,0.0000,{},61.8000,low,0,10.0277,0.4803,1.0000,0.5000,0.3200,0.2640,1.0000,1.0000,0.8610,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/config.py::load_langfuse_config,41,0.3801,20,202,68,69,1.6829,20.5076,0.5002,1,0.7500,0.4167,"{""switch_statements"": 1}",51.1600,low,0,10.0037,0.5760,1.0000,1.0000,0.7030,0.6600,1.0000,1.0000,0.9102,1.0000,0.1500,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow.check_answer_step,70,0.9836,25,561,100,96,1.3714,27.4353,0.3919,0,0.0000,0.0000,{},59.2000,low,0,9.7983,0.6967,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9879,0.0000,0.0000,1.0000
EntityAlignment/matching/fused.py::FusedMatcher.from_ontology_and_kg,116,1.9408,25,255,72,127,1.0948,44.4776,0.3834,3,0.7000,0.4750,"{""large_class"": 1, ""long_parameter_list"": 1, ""switch_statements"": 1}",45.7800,none,0,9.5857,0.8882,1.0000,1.0000,0.7825,0.7400,1.0000,1.0000,1.0000,0.9751,0.4333,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow.seed_plan_parallel_step.select_intent,8,-0.3066,2,2,100,134,16.7500,38.2951,4.7869,0,0.0000,0.0000,{},52.5400,low,0,9.5738,0.4387,1.0000,0.0250,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
EntityAlignment/paths/shortest_paths.py::load_arango_graph_to_networkx,62,0.8171,22,196,47,77,1.2419,26.9667,0.4349,1,0.7500,0.4167,"{""switch_statements"": 1}",50.1600,low,0,9.5688,0.6634,1.0000,1.0000,0.6880,0.3120,1.0000,1.0000,1.0000,1.0000,0.1500,0.0000,1.0000
BusinessGlossaryKG/graph_build/graph_improvement/cycle_resolution.py::_process_one_round,89,1.3790,17,143,73,145,1.6292,48.4518,0.5444,1,0.6000,0.3417,"{""long_parameter_list"": 1}",47.4300,none,0,9.2548,0.7758,1.0000,0.8500,0.5290,0.7600,1.0000,1.0000,1.0000,1.0000,0.1500,0.0000,1.0000
EntityAlignment/utils.py::check_numeric_match,17,-0.1194,10,86,18,47,2.7647,15.7233,0.9249,0,0.0000,0.0000,{},55.0600,low,0,9.2490,0.4761,1.0000,0.5000,0.3300,0.0000,0.9700,1.0000,0.8145,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/config.py::get_llm,120,2.0241,17,89,68,214,1.7833,63.6033,0.5300,1,0.6000,0.3417,"{""long_parameter_list"": 1}",48.0500,none,0,9.0105,0.9048,1.0000,0.8500,0.3450,0.6600,1.0000,1.0000,1.0000,1.0000,0.1500,0.0000,1.0000
EntityAlignment/ledger_manager.py::update_and_save_ledger,28,0.1096,9,63,45,82,2.9286,27.4321,0.9797,0,0.0000,0.0000,{},53.7500,low,0,8.8175,0.5219,1.0000,0.4200,0.2150,0.2800,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/graph_improvement/cycle_resolution.py::_fallback_deleted_edge_for_failed_llm,16,-0.1402,4,16,73,105,6.5625,35.0858,2.1929,0,0.0000,0.0000,{},57.8100,low,0,8.7714,0.4720,1.0000,0.0750,0.0000,0.7600,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/config.py::_load_vertex_config_from_yaml,25,0.0471,17,154,68,43,1.7200,12.7801,0.5112,0,0.0000,0.0000,{},52.2400,low,0,8.6905,0.5094,1.0000,0.8500,0.5620,0.6600,0.9300,1.0000,0.7556,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/graph_merge.py::validate_all_nodes_have_type,17,-0.1194,11,104,52,38,2.2353,13.3100,0.7829,0,0.0000,0.0000,{},61.2600,low,0,8.6124,0.4761,1.0000,0.5500,0.4120,0.3920,0.8800,1.0000,0.7662,1.0000,0.0000,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow._adjacent_segment_states,26,0.0679,15,190,100,52,2.0000,14.8608,0.5716,0,0.0000,0.0000,{},57.9700,low,0,8.5735,0.5136,1.0000,0.7500,0.6700,1.0000,1.0000,1.0000,0.7972,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/validations/relationship_validation.py::filter_removed_edges,37,0.2968,12,110,54,79,2.1351,26.3979,0.7135,0,0.0000,0.0000,{},67.4800,low,0,8.5615,0.5594,1.0000,0.6000,0.4300,0.4240,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::_select_profile_expansion_rows,70,0.9836,23,326,100,91,1.3000,26.0064,0.3715,1,0.7500,0.4167,"{""switch_statements"": 1}",48.4300,none,0,8.5450,0.6967,1.0000,1.0000,0.8890,1.0000,1.0000,1.0000,1.0000,0.9573,0.1500,0.0000,1.0000
BusinessGlossaryKG/graph_build/token_usage_callback.py::TokenUsageCallbackHandler.on_llm_end,35,0.2552,25,373,46,37,1.0571,11.8469,0.3385,1,0.7500,0.4167,"{""switch_statements"": 1}",52.3500,low,0,8.4620,0.5510,1.0000,1.0000,0.9595,0.2960,0.8700,1.0000,0.7369,0.9077,0.1500,0.0000,1.0000
deployment/header_forwarding_proxy/app.py::proxy_post,70,0.9836,24,108,41,86,1.2286,24.5775,0.3511,2,0.7250,0.4458,"{""switch_statements"": 1, ""long_method"": 1}",49.1700,none,0,8.4266,0.6967,1.0000,1.0000,0.4240,0.2160,1.0000,1.0000,0.9915,0.9267,0.3000,0.0000,1.0000
BusinessGlossaryKG/pipelines/run_pipeline.py::main,75,1.0876,9,202,58,214,2.8533,70.0258,0.9337,0,0.0000,0.0000,{},50.8600,low,0,8.4031,0.7175,1.0000,0.4200,0.7030,0.4880,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
legal_RAG/test_components_fast.py::test_full_bfs_workflow,67,0.9211,16,204,54,105,1.5672,35.0921,0.5238,2,0.6500,0.4083,"{""long_parameter_list"": 1, ""long_method"": 1}",95.8400,high,1,8.3802,0.6842,1.0000,0.8000,0.7060,0.4240,1.0000,1.0000,1.0000,1.0000,0.3000,0.3000,1.0000
BusinessGlossaryKG/caching/cached_chat_google_genai.py::CachedChatGoogleGenerativeAI.invoke,45,0.4633,16,127,45,121,2.6889,23.4034,0.5201,1,0.4500,0.2667,"{""lazy_class"": 1}",69.6900,low,0,8.3212,0.5927,1.0000,0.8000,0.4810,0.2800,1.0000,1.0000,0.9681,1.0000,0.1500,0.0000,1.0000
BusinessGlossaryKG/graph_build/node_enrichment.py::run_node_enrichment._execute,27,0.0887,4,96,52,164,6.0741,55.1379,2.0421,0,0.0000,0.0000,{},47.3800,none,0,8.1686,0.5177,1.0000,0.0750,0.3800,0.3920,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
QualityAssurance/experiment_loader.py::load_experiment,42,0.4009,9,36,31,114,2.7143,38.0949,0.9070,0,0.0000,0.0000,{},52.3900,low,0,8.1632,0.5802,1.0000,0.4200,0.0800,0.1100,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/pipelines/run_pipeline.py::_build_pipeline_input,77,1.1292,15,193,58,128,1.6623,41.8846,0.5440,0,0.0000,0.0000,{},53.0200,low,0,8.1593,0.7258,1.0000,0.7500,0.6790,0.4880,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/other_relationships_iteration.py::_create_relationship_transformer,77,1.1292,5,10,65,364,4.7273,122.3793,1.5893,3,0.6000,0.4250,"{""long_parameter_list"": 1, ""dead_code"": 1, ""speculative_generality"": 1}",47.1600,none,0,7.9467,0.7258,1.0000,0.1000,0.0000,0.6000,1.0000,1.0000,1.0000,1.0000,0.4333,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow.classify_and_extract_step,30,0.1512,5,59,100,165,5.5000,47.1545,1.5718,0,0.0000,0.0000,{},50.9300,low,0,7.8591,0.5302,1.0000,0.1000,0.1950,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/token_usage_callback.py::_extract_usage_from_metadata,28,0.1096,20,260,46,34,1.2143,10.8863,0.3888,0,0.0000,0.0000,{},54.7200,low,0,7.7759,0.5219,1.0000,1.0000,0.7900,0.2960,0.8400,1.0000,0.7177,0.9832,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/llm_transformer_iteration.py::_partition_results,12,-0.2234,5,12,47,61,5.0833,18.5671,1.5473,0,0.0000,0.0000,{},67.1400,low,0,7.7363,0.4553,1.0000,0.1000,0.0000,0.3120,1.0000,1.0000,0.8713,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/identity/canonicalization.py::_strings_for_alias_index,32,0.1928,23,192,44,36,1.1250,10.7442,0.3358,0,0.0000,0.0000,{},59.7400,low,0,7.7224,0.5386,1.0000,1.0000,0.6760,0.2640,0.8600,1.0000,0.7149,0.9036,0.0000,0.0000,1.0000
legal_RAG/test_components.py::test_full_bfs_workflow,71,1.0044,16,204,52,98,1.3803,32.7526,0.4613,1,0.7000,0.3917,"{""long_method"": 1}",95.8400,high,1,7.3809,0.7009,1.0000,0.8000,0.7060,0.3920,1.0000,1.0000,1.0000,1.0000,0.1500,0.3000,1.0000
BusinessGlossaryKG/extract_definitions/definitions.py::count_eligible_for_definitions,29,0.1304,19,186,55,35,1.2069,11.2336,0.3874,0,0.0000,0.0000,{},53.3900,low,0,7.3599,0.5261,1.0000,0.9500,0.6580,0.4400,0.8500,1.0000,0.7247,0.9810,0.0000,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::_map_intent_to_seeds,23,0.0055,19,94,100,31,1.3478,8.8593,0.3852,0,0.0000,0.0000,{},81.3600,medium,1,7.3186,0.5011,1.0000,0.9500,0.3700,1.0000,0.8100,1.0000,0.6348,0.9778,0.0000,0.3000,1.0000
